id,analyzed_experiment_pk,set_voltage,set_amperage,Delta_f_Hz,Delta_f_Hz_err,Delta_kappa_Hz,Delta_kappa_Hz_err,kappa_c_Hz,kappa_c_Hz_err,f_c_Hz,f_c_Hz_err,J_Hz,J_Hz_err,a0_value,a0_err,phi_rad,phi_rad_err,nu_minus_mean_data_Hz,nu_minus_err_low_data_Hz,nu_minus_err_high_data_Hz,nu_plus_mean_data_Hz,nu_plus_err_low_data_Hz,nu_plus_err_high_data_Hz
353,4,-1.1303,-0.01351,2825767.162220001,999.2052246882646,4103.101689458359,1444.2442054115375,1862313.682921485,1576.6689476985864,6007402794.534628,531.6846565955566,1125000,0,1333869302555700.5,1269773655001.0579,3.14159265358979,0,6005949840.691196,6005935833.59863,6005963713.1351385,,,
354,4,-1.1303,-0.0135,2815903.0408887863,994.1591597406174,-397.93489047291223,1438.4524677908005,1864859.5549912439,1634.415932218709,6007400069.84254,551.0919988002644,1125000,0,1362837980225810.8,982807171643.8348,3.14159265358979,0,6005995354.972586,6005983185.623348,6006007422.969826,,,
355,4,-1.1303,-0.01349,2807379.079750061,939.5668859266407,-4596.7943185699405,1360.0797321515563,1867064.7625737435,1566.701980840131,6007393408.723568,528.2403445782186,1125000,0,1388321706893884,973869973252.8787,3.14159265358979,0,6006024870.694011,6006014808.550012,6006034808.007563,,,
356,4,-1.1364,-0.01348,2780341.1385326385,976.3465951461807,-7507.153538437909,1412.1818026068975,1871010.0644623404,1559.0356149751556,6007389573.406299,525.5537029009658,1125000,0,1377906768310223.2,840592623130.6041,3.14159265358979,0,6006044531.940367,6006036593.203903,6006052568.782219,,,
357,4,-1.1338,-0.01347,2759328.591617584,936.846212680957,17165.10446708533,1354.8991248798025,1885105.1108871372,1502.2316981144595,6007386852.431819,505.9670691760063,1125000,0,1371545547014030.8,1262122393113.8435,3.14159265358979,0,6005916145.27076,6005909066.984328,6005923222.386705,,,
358,4,-1.1338,-0.01346,2736834.0785312653,937.5841659060194,5010.875195934204,1353.5795589141487,1862894.8322166547,1405.060733552226,6007385082.384511,473.9262344735126,1125000,0,1313306686761365.5,1061794169098.8583,3.14159265358979,0,6005991842.82659,6005985155.34395,6005998514.683514,,,
359,4,-1.1338,-0.01345,2714511.819383621,979.7826160043911,815.4471633111825,1416.0394423027676,1878725.4322891785,1511.5190319012797,6007381473.8495455,509.34611665993964,1125000,0,1338209894364770,1375655517238.4224,3.14159265358979,0,6006020931.134984,6006015069.569645,6006026808.478072,,,
360,4,-1.1338,-0.01344,2709549.326143265,928.5668802879619,4497.4351022222545,1342.5020010125488,1871505.417053668,1478.7188037383837,6007386238.087793,498.4882442079133,1125000,0,1318344060029148.8,686076434411.6804,3.14159265358979,0,6006012591.981007,6006006892.554251,6006018261.073001,,,
361,4,-1.1495,-0.01343,2758402.5413541794,2071.040363067467,43706.41439124651,2966.1827370736673,1868184.8506334045,1588.1252502166194,6007388742.4179735,535.4634562691093,1125000,0,1361423777621076.2,4346016776903.825,3.14159265358979,0,6005786232.71045,6005773744.1554,6005798816.353026,,,
362,4,-1.1495,-0.01342,2694881.589015007,907.6253535792215,3614.2138971737586,1311.5736718197907,1849783.8575326423,1449.3103015696602,6007411461.0262375,489.0596796379703,1125000,0,1290810346098690,1634990557103.7805,3.14159265358979,0,6006049085.89321,6006043602.768472,6006054549.727541,,,
363,4,-1.1431,-0.01341,2664189.939591408,1004.6448929369925,13332.90381425654,1451.8193622365407,1870341.022396564,1580.8215531298613,6007407968.983385,532.7670917245817,1125000,0,1238475045089291.8,1367923699263.2078,3.14159265358979,0,6006029453.218951,6006024175.009752,6006034637.783376,,,
364,4,-1.1431,-0.0134,2685474.3089227676,838.2621791583651,8571.43425884936,1215.9982137739096,1872994.1363508154,1530.4566929027683,6007400329.039206,515.7678974540146,1125000,0,1361034095749422.5,978064267504.9338,3.14159265358979,0,6006025350.108805,6006020645.226118,6006030044.540215,,,
365,4,-1.1431,-0.01339,2645433.4267072678,969.6114050789912,-5471.488913631882,1400.5018176544693,1865044.7516772726,1470.6037788091949,6007396251.571751,495.8814549972903,1125000,0,1321101071340892.5,1033719593827.2449,3.14159265358979,0,6006090855.802776,6006086455.218913,6006095274.485811,,,
366,4,-1.1431,-0.01338,2633965.281232834,952.4757733361264,4756.052981815068,1378.1729414364231,1864631.4923289628,1591.000546850101,6007392203.228014,536.5263491725232,1125000,0,1287440564922675.8,1455639380735.113,3.14159265358979,0,6006060578.178058,6006056201.423981,6006065004.800316,,,
367,4,-1.1299,-0.01337,2623267.4906492233,862.1524280297925,24552.257921084063,1247.928090591629,1869719.3715252841,1479.6628350250378,6007388572.262247,498.84583680088673,1125000,0,1267287342960203.8,1563610397573.497,3.14159265358979,0,6006002981.481994,6005999141.772111,6006006872.88803,,,
368,4,-1.1391,-0.01336,2571277.9907331467,1002.9460179430655,-12852.937187386095,1448.1645442022736,1865328.3649782122,1485.259971497733,6007386166.162387,500.89155875071197,1125000,0,1344312493413831.2,754472839046.506,3.14159265358979,0,6006131794.936009,6006128254.495757,6006135281.770008,,,
369,4,-1.1391,-0.01335,2548646.5654325485,1024.0843215477005,-2832.083227270632,1480.3189557478906,1886334.9395987182,1578.3291366237759,6007385694.567586,531.5646500301424,1125000,0,1246866844389221.2,2922731234368.282,3.14159265358979,0,6006117737.8008375,6006114290.936348,6006121110.071959,,,
370,4,-1.1289,-0.01334,2570091.6640625,901.7506380026524,19470.677645395393,1304.3559011203201,1873925.8193681883,1492.3136716477704,6007386552.5657215,502.9907534045667,1125000,0,1280332370149755,2103439709746.8027,3.14159265358979,0,6006052834.734187,6006049454.192202,6006056188.728557,,,
371,4,-1.1289,-0.01333,2590371.089914322,793.5977092342624,2572.3378258673474,1154.0756775051823,1845019.4574454236,1623.3965246213725,6007388489.225389,548.1628485547983,1125000,0,1445041702883956.5,6749936373009.286,3.14159265358979,0,6006086265.871053,6006083026.307413,6006089528.151529,,,
372,4,-1.1439,-0.01332,2590740.859775543,1040.4033146727888,-22763.039251644164,1500.8225737293305,1858137.854679014,1448.7521164490574,6007391221.944247,488.7659010515739,1125000,0,1438230943161239.8,1970833392671.313,3.14159265358979,0,6006154146.553581,6006150422.724771,6006157844.064855,,,
373,4,-1.1439,-0.01331,2545368.237892151,844.3541914532343,5825.98116168892,1225.8010383449146,1860234.3118784518,1608.666206180139,6007402809.958569,542.5466437851875,1125000,0,1232273266768380,1372614852634.4858,3.14159265358979,0,6006116511.242051,6006113572.112635,6006119443.866534,,,
374,4,-1.1439,-0.0133,2576331.8053426743,818.501294910961,10958.161261782981,1190.4662987273307,1883324.8714171853,1613.6439118488413,6007406197.66316,543.3888821404304,1125000,0,1343410148804529.5,1037805796604.1409,3.14159265358979,0,6006090673.026487,6006087606.517403,6006093698.603721,,,
375,4,-1.1439,-0.01329,2541468.97617054,871.1283700815143,845.0966163426638,1262.1799275460817,1865720.1146836008,1529.811421417512,6007405872.773129,515.7458589965718,1125000,0,1271844223868705,2902745982259.279,3.14159265358979,0,6006133226.870518,6006130272.065497,6006136212.85441,,,
376,4,-1.1372,-0.01328,2535211.713914871,791.1132385286284,24890.608512496343,1147.3042932397516,1879002.721316339,1442.3561408205337,6007398410.351745,485.9044354330411,1125000,0,1314519263161556.2,898243926607.5625,3.14159265358979,0,6006074717.800908,6006072023.023694,6006077365.579827,,,
377,4,-1.1372,-0.01327,2480992.774792671,998.7851936598495,-1187.3920957171358,1445.3601100470037,1870676.0328919808,1659.2171382899764,6007393759.562055,559.3010621389634,1125000,0,1260480580184140,2311240811099.533,3.14159265358979,0,6006155529.57393,6006152616.456142,6006158413.31763,,,
378,4,-1.1303,-0.01326,2460613.083291054,945.6329738778635,13870.730658277986,1364.3739897762982,1852925.630969124,1421.5533023519722,6007391307.64447,479.7477886938089,1125000,0,1159043080472652,2596456953911.6284,3.14159265358979,0,6006134777.956039,6006132096.48134,6006137488.965646,,,
379,4,-1.1403,-0.01325,2438525.1439762115,977.0162818078131,18441.855233564856,1410.7740446074126,1879133.4581065981,1483.1683979591476,6007385902.952431,499.74600759268975,1125000,0,1230130140757400.2,2600602290552.8213,3.14159265358979,0,6006134258.625852,6006131626.311147,6006136896.356399,,,
380,4,-1.1403,-0.01324,2456352.0628261566,865.2193204229523,6905.789871341549,1253.780850964629,1863594.0354386098,1545.686640487456,6007386748.291414,521.3230104701855,1125000,0,1295989355707077,1323899157116.4373,3.14159265358979,0,6006145845.6675625,6006143436.998537,6006148209.216028,,,
381,4,-1.1403,-0.01323,2446697.617794037,842.5015030429508,5249.9000366985565,1221.8478235528842,1858490.6248553372,1557.6065625736,6007388288.23921,525.5016979141209,1125000,0,1401466897371111.8,1064410702612.1711,3.14159265358979,0,6006155471.990403,6006153171.018383,6006157777.002999,,,
382,4,-1.1453,-0.01322,2357289.052796364,2617.2405255162034,38999.86355872918,3742.9793125861815,1849548.9480687222,1564.6721910577144,6007387897.306694,528.1875682395204,1125000,0,1023034972978406.2,4385616898405.7983,3.14159265358979,0,6006149693.411416,6006143675.284177,6006155662.536179,,,
383,4,-1.1453,-0.01321,2437409.073539734,847.5280743673936,11620.848938460695,1226.4314937737154,1867537.3488657014,1424.2438908646461,6007411841.800482,480.0539209857143,1125000,0,1292575586452287.2,2206949488889.9023,3.14159265358979,0,6006172665.121025,6006170397.115052,6006174928.07589,,,
384,4,-1.1434,-0.0132,2366804.274908066,1019.5373164110413,25087.12556256971,1472.6539566655174,1867761.4428477993,1601.350177786003,6007411738.62921,539.7422864393212,1125000,0,1190367173821963.8,3639811349334.3486,3.14159265358979,0,6006190114.718579,6006187735.740964,6006192491.439658,,,
385,4,-1.1431,-0.01319,2354975.128455162,1037.1749695838696,-22535.124480890576,1498.7381381164187,1861349.3120072512,1588.0855709404507,6007404236.370736,535.5553904795358,1125000,0,1328978282069171.2,2898643701099.802,3.14159265358979,0,6006259304.068902,6006257085.818151,6006261505.296235,,,
386,4,-1.1421,-0.01318,2369823.2138729095,850.8433747714174,15169.9381072924,1232.5736270524756,1858956.3997709784,1517.058956816647,6007400239.721397,511.71297509461573,1125000,0,1403770678488282,2759723383365.6133,3.14159265358979,0,6006192043.738971,6006190047.250907,6006194011.538547,,,
387,4,-1.1534,-0.01317,2308891.614408493,1047.5622404623555,-16597.565123702167,1508.8796178044456,1850907.5830139276,1352.0953608337784,6007399078.539819,456.31119874106196,1125000,0,1233928835465894.2,4340336355742.8423,3.14159265358979,0,6006266843.86047,6006264740.685233,6006268935.7825775,,,
388,4,-1.1534,-0.01316,2305731.3226614,874.5867494401317,14.77328372944612,1266.2440517786613,1848130.1945090662,1525.5898111794659,6007403147.654923,514.9209726250267,1125000,0,1197274599856753,3459086285932.605,3.14159265358979,0,6006250252.415678,6006248407.988068,6006252104.696592,,,
389,4,-1.1534,-0.01315,2285311.081884384,948.2849797801684,4617.293640103657,1369.5837488934724,1866771.9071755265,1451.534389220962,6007400257.388087,489.366724949011,1125000,0,1290114871923885.8,3239029117030.0845,3.14159265358979,0,6006251667.731678,6006249786.837852,6006253563.038007,,,
390,4,-1.1381,-0.01314,2259868.930912018,974.8823971807823,13850.741886276985,1406.457013250396,1867418.8674372744,1423.829611821334,6007398162.990979,480.02224454811966,1125000,0,1137873810511450.5,4119226358096.757,3.14159265358979,0,6006251107.362647,6006249238.374242,6006252978.413919,,,
391,4,-1.1533,-0.01313,2290315.3676538467,1056.0280438976306,-23141.345151340356,1525.77887102891,1879809.9770415644,1553.3485854397152,6007414647.821005,523.1316534083927,1125000,0,1371163964494547,3791417978554.058,3.14159265358979,0,6006298822.7931385,6006296831.197439,6006300837.645942,,,
392,4,-1.1533,-0.01312,2281744.751069069,813.5841580024138,4543.604226961383,1180.1869950470284,1876413.9303878609,1472.2817121770986,6007421365.995524,495.8839640806451,1125000,0,1347039681355043.8,2976686784867.9985,3.14159265358979,0,6006274730.737948,6006273096.924345,6006276374.865053,,,
393,4,-1.1595,-0.01311,2254064.501634598,940.2307496153948,-8178.911854028003,1361.4485412302802,1875968.4006354292,1569.8131060960498,6007420202.216114,528.7593349039025,1125000,0,1446822385311854.5,2354594820482.9644,3.14159265358979,0,6006303009.632641,6006301273.613872,6006304755.933254,,,
394,4,-1.1492,-0.0131,2233024.4755706787,914.2581236187133,19440.847580829286,1323.4877038290165,1871027.2232308614,1560.2192814762518,6007413692.450615,525.7518357331235,1125000,0,1305584602803191.2,2473998967722.1777,3.14159265358979,0,6006274239.534219,6006272489.512529,6006275994.484723,,,
395,4,-1.1492,-0.01309,2230213.0367012024,831.469599704145,8745.7516693332,1204.0359273314205,1871026.1991491127,1427.0965572867321,6007405210.435228,480.95887542182743,1125000,0,1303845803348243.5,3016899255545.6665,3.14159265358979,0,6006279861.319411,6006278315.4396305,6006281380.008853,,,
396,4,-1.1492,-0.01308,2190355.84842968,951.3375125506585,11055.279649808304,1376.8529682524863,1870306.380370619,1600.7163017563876,6007402402.566167,539.5210541125176,1125000,0,1342835613144192.2,2491568037262.4395,3.14159265358979,0,6006295140.282864,6006293434.924991,6006296827.169797,,,
397,4,-1.1492,-0.01307,2169298.228507042,962.3695742644702,4639.589596989914,1391.0406784936386,1855763.0025093942,1550.3037611182085,6007401856.875813,523.0197382895716,1125000,0,1264897066893383.5,3365404683393.292,3.14159265358979,0,6006312283.5639925,6006310614.560625,6006313913.274272,,,
398,4,-1.1492,-0.01306,2162419.2442569733,935.1463436622852,11957.401807925664,1354.2522637264037,1868404.0308717242,1618.7814423377274,6007398431.146692,545.7105406189343,1125000,0,1319096118568405.8,3169301484350.6445,3.14159265358979,0,6006304685.363089,6006303108.036636,6006306286.116368,,,
399,4,-1.1492,-0.01305,2164323.131295204,908.4119073587382,8494.116642420646,1317.0725017008003,1862714.1211063836,1651.6880054317753,6007396166.681569,557.0259111322749,1125000,0,1288583468449069.5,3787305042594.565,3.14159265358979,0,6006305058.231642,6006303462.70133,6006306651.860724,,,
400,4,-1.1492,-0.01304,2120307.279047966,986.640528965035,-5713.149499464664,1425.031076449683,1844781.8183566022,1537.0757955303893,6007394671.914273,518.9749791519819,1125000,0,1210459086119389,4940713997928.62,3.14159265358979,0,6006340148.963705,6006338596.771563,6006341697.149543,,,
401,4,-1.1373,-0.01303,2146308.2766065598,895.2632028458631,-42973.08492269006,1296.9903315891088,1833381.2722731843,1570.311748657747,6007393652.551605,530.5844011066329,1125000,0,1381800772447964.5,3008774373622.102,3.14159265358979,0,6006363918.14949,6006362467.250432,6006365338.192151,,,
402,4,-1.1683,-0.01302,2136075.6561460495,931.8967604852301,-26288.725663393037,1348.0990709017287,1854798.8364979955,1506.9464658856534,6007403410.999156,508.41127731553206,1125000,0,1449127075020039.2,3964908529243.251,3.14159265358979,0,6006361521.563811,6006360057.254928,6006362989.056493,,,
403,4,-1.1683,-0.01301,2111601.41127491,779.3400565549337,5339.933864310384,1131.5395561758858,1861157.354736969,1480.9461457389334,6007411719.380466,499.37099652871717,1125000,0,1385673973324686.8,2604696331840.281,3.14159265358979,0,6006350735.555884,6006349496.879359,6006351982.327791,,,
404,4,-1.1683,-0.013,2075547.0751314163,922.3521059730373,10091.25226606254,1332.7407167242886,1847352.963287757,1478.7579321869162,6007411747.088116,499.07122846465126,1125000,0,1284370258203740.8,4401880101103.9795,3.14159265358979,0,6006364651.021069,6006363236.354472,6006366062.361117,,,
405,4,-1.1513,-0.01299,2050069.0062618256,938.3623822744131,15057.607513404335,1354.2953611995754,1863650.6035718094,1393.8975018227766,6007407070.234697,469.9784566195389,1125000,0,1161761468165536.8,5251890237689.04,3.14159265358979,0,6006368678.294038,6006367301.749455,6006370058.852027,,,
406,5,-0.4897,-0.007731,-1905071.213502884,1472.1403400559022,-946624.6526296447,2113.0766532312377,1206242.2601629023,2237.700279632032,6007337670.02045,779.6892699823392,950000,0,7565825960325251,8726030077999.956,1.5707963267949,0,6008292015.073902,6008287308.620907,6008296738.428773,,,
407,5,-0.5022,-0.007703,-1945566.4362859726,1539.3622399582491,-945343.1680114059,2209.727306773434,1210130.8945285578,2233.7521062473093,6007335972.899149,778.2190610906092,950000,0,7652677148343606,8458708839552.213,1.5707963267949,0,6008266973.133912,6008261881.976812,6008272155.898729,,,
408,5,-0.5063,-0.007698,-1965166.0236616135,1653.904658147977,-932437.5441241965,2374.546396072961,1232525.6905761082,2292.407399278379,6007338902.516639,798.0303733108016,950000,0,8205543363644473,9751792921717.89,1.5707963267949,0,6008286509.628008,6008280671.082162,6008292264.273371,,,
409,5,-0.5146,-0.007678,-1977323.5231246948,1585.82861435095,-921734.4149540508,2276.277227702221,1230464.4409248729,2260.6255138316533,6007341980.681722,787.0090371311089,950000,0,7340655076074669,7683408758132.384,1.5707963267949,0,6008306724.625856,6008300692.700012,6008312807.72542,,,
410,5,-0.5225,-0.007664,-2001171.8910312653,1641.5174708039663,-908938.1485972921,2355.5559635125055,1230972.593213397,2040.6996282436382,6007350802.476795,710.3959943038675,950000,0,7547678256408805,8384119844993.591,1.5707963267949,0,6008330173.840236,6008323011.217948,6008337274.690881,,,
411,5,-0.5316,-0.007638,-2021527.8434038162,1599.1048306652403,-900063.7119496788,2294.983407920298,1240973.762479636,2351.162540895604,6007355566.749066,818.1628573129549,950000,0,7486544319671708,8082209164855.811,1.5707963267949,0,6008342594.355063,6008335065.426435,6008350253.5259285,,,
412,5,-0.535,-0.007637,-2024266.5882320404,1572.681644933344,-887852.6995996585,2256.5236094457505,1244150.69620513,2154.571010892643,6007356716.57314,749.6631036218814,950000,0,7467724887230884,7580208640869.834,1.5707963267949,0,6008382253.05439,6008374195.351489,6008390392.234869,,,
413,5,-0.5597,-0.007604,-2073424.7552375793,1607.85558207192,-887276.0863304788,2306.972233847979,1243980.7355000097,2151.5436095132313,6007351293.465251,748.6387649924001,950000,0,7329108215811914,6555562393192.373,1.5707963267949,0,6008317607.571282,6008308920.3508215,6008326432.128712,,,
414,5,-0.5653,-0.007597,-2103343.2963781357,1524.3838660929027,-876289.3189536608,2186.2451057420985,1231754.395254171,2068.9059171213926,6007332453.873598,720.2703865740465,950000,0,7156274349029068,9671427492969.414,1.5707963267949,0,6008286916.630706,6008277068.812941,6008296884.94219,,,
415,5,-0.5653,-0.007597,-2076352.1300926208,1462.134782933145,-876186.9778782536,2097.3721549636007,1236125.1322376693,2216.5618750014346,6007346182.540715,771.4983225421023,950000,0,6928042376859550,9219018739956.81,1.5707963267949,0,6008351952.389253,6008342250.249663,6008361849.449377,,,
416,5,-0.5881,-0.00757,-2131283.7420158386,1527.1161240811764,-855619.0115646916,2189.604164777299,1233604.238319513,2250.5839470319384,6007332217.710754,783.470732647907,950000,0,6979370517306841,8559530611452.466,1.5707963267949,0,6008330526.406589,6008315253.512243,6008346111.466023,,,
417,5,-0.5881,-0.00757,-2136472.4039793015,1439.6125891855936,-844445.5226937712,2064.018622870596,1246193.1162967342,2024.6553502990346,6007322361.408527,704.5493125362333,950000,0,7168251924478570,8098793729741.707,1.5707963267949,0,6008394344.892135,6008376345.372495,6008412241.567999,,,
418,5,-0.6298,-0.007533,-2186832.23787117,1494.726017972097,-837728.0411585465,2142.448169137013,1233607.494717063,2143.4009936617153,6007325179.933048,746.1869065058593,950000,0,7033000508109193,10608824884669.383,1.5707963267949,0,6008248756.348063,6008233525.680416,6008264032.142738,,,
419,5,-0.6342,-0.007523,-2203975.3242206573,1478.0224607545224,-823769.9367658586,2118.296737440949,1244131.2253842799,2073.236674648228,6007320181.383678,721.5156177143919,950000,0,7056098073838773,8604643526721.971,1.5707963267949,0,6008297363.465341,6008265943.97804,6008326307.69952,,,
420,5,-0.6369,-0.007515,-2244523.961628914,1689.8816699091215,-815432.6913198851,2421.237558342579,1236842.603642688,2292.4193836044733,6007323090.618856,797.9845319163187,950000,0,6917099254593026,8768988303032.3125,1.5707963267949,0,6008154619.303589,6008144500.035007,6008164780.821618,6008606316.453501,6008589998.863309,6008626344.856404
421,5,-0.6514,-0.007475,-2250564.655895233,1385.1388659594975,-813646.2192921895,1985.1377750577828,1240710.5330058932,2136.021795822289,6007327265.630737,743.4259187033176,950000,0,6614590493266329,10210466530516.908,1.5707963267949,0,6008152311.829791,6008144211.97286,6008160481.599687,6008657122.567955,6008657122.567955,6008657122.567955
422,5,-0.6555,-0.007471,-2283926.5022764206,1568.0077527249591,-801728.129615875,2246.4313072262453,1245101.7243156633,2098.4184523601734,6007329158.6361065,730.2183100301419,950000,0,6753292543953186,9948435755357.21,1.5707963267949,0,6008107076.167873,6008100653.5216,6008113580.4779,6008706360.378047,6008679923.719813,6008732724.915894
423,5,-0.6787,-0.007434,-2312487.2327718735,1474.6183421905228,-781038.2993681757,2112.3837406888424,1241275.8080360205,2264.0426058286785,6007335666.31742,787.9300126978525,950000,0,6673003069586806,11151822461297.158,1.5707963267949,0,6008087904.530466,6008082066.019856,6008093787.106949,6008892367.290235,6008880645.92065,6008904450.466017
424,5,-0.6896,-0.007423,-2324063.983406067,1393.8879192200166,-774265.4923427167,1996.5232472322282,1242779.6293445465,2122.471882931632,6007330286.784823,738.6441120069474,950000,0,6606460647564821,9519345401017.102,1.5707963267949,0,6008072071.9800625,6008066869.326796,6008077211.016841,6008927699.442366,6008918284.626406,6008937279.69111
425,5,-0.7121,-0.007397,-2372667.951692581,1529.4148553125847,-765073.5670569186,2189.685089965924,1230032.078351176,2239.821880672633,6007322885.388019,779.8598937517256,950000,0,6453523657569430,9286364468615.799,1.5707963267949,0,6007984155.753952,6007980652.95142,6007987656.816177,6009014808.450465,6009006192.456834,6009023452.440272
426,5,-0.7184,-0.007392,-2394785.921848297,1434.9772417072686,-755722.8986228083,2054.394942675481,1233981.6638595834,2168.0637874031645,6007303461.112463,754.8483408028138,950000,0,6640479121251158,8478895491735.072,1.5707963267949,0,6007948142.950609,6007945129.5386305,6007951181.341368,6009045624.733322,6009038270.9220495,6009052918.3328495
427,5,-0.7224,-0.007359,-2437048.2026195526,1403.8835850475384,-743984.0731401009,2009.646104681682,1238019.3895409496,2094.482116143135,6007300124.10087,729.1403162191677,950000,0,6396410865316003,10963449397090.74,1.5707963267949,0,6007909614.89665,6007907138.13326,6007912069.029064,6009116601.493657,6009110389.160988,6009122795.984277
428,5,-0.7326,-0.007336,-2465707.185119629,1428.7669940084493,-733356.0934406047,2045.5708145139045,1246338.8980092776,2243.7092929066625,6007300670.002478,780.8621217064625,950000,0,6270850729427243,11555979187967.9,1.5707963267949,0,6007894642.0151,6007892197.958161,6007897101.052407,6009168358.663976,6009162464.81875,6009174090.606562
429,5,-0.7481,-0.007311,-2510404.6456747055,1496.300993638733,-727679.7792242679,2141.960737371561,1250713.0431027408,2208.233315683169,6007300966.633538,768.3967743770428,950000,0,6304951452285631,13285320932658.736,1.5707963267949,0,6007863288.579848,6007861105.944272,6007865428.138179,6009225932.652531,6009220166.093813,6009231663.125947
430,5,-0.7729,-0.007288,-2536130.2523374557,1403.230836068837,-724782.473491163,2008.0542596176742,1234787.8447978613,2031.2023857013955,6007302882.9983225,707.1801460798557,950000,0,6299041169368809,11003280603068.135,1.5707963267949,0,6007836925.363032,6007835124.237966,6007838771.728463,6009273476.045238,6009268512.96088,6009278521.879878
431,5,-0.782,-0.007287,-2544307.457595825,1471.2951964128026,-708724.1313758201,2105.2803966266615,1241469.7965297094,2168.2830603217326,6007305995.235614,754.7195706192938,950000,0,6532406596684128,11528828829893.643,1.5707963267949,0,6007842751.586899,6007840736.706353,6007844733.814413,6009315116.110853,6009310298.197275,6009319991.164848
432,5,-0.7922,-0.007216,-2596897.811715126,1274.7286975611507,-701248.7781337084,1824.5841562105513,1234814.3117142164,2177.6104716951704,6007310017.275734,758.1252293945855,950000,0,5803862951530744,16619900900555.76,1.5707963267949,0,6007811134.543557,6007809480.774868,6007812782.609933,6009393354.166202,6009389424.172318,6009397321.955843
433,5,-0.7931,-0.007208,-2628025.3487844467,1411.4093781487982,-686705.5041699427,2019.6171098497348,1246060.3866699922,2185.894331202968,6007315934.758996,760.6880363247067,950000,0,6056607551708554,12752607048877.379,1.5707963267949,0,6007808623.262139,6007806923.6069565,6007810342.641178,6009451480.93919,6009447430.634311,6009455570.967437
434,5,-0.8147,-0.007148,-2702637.685900688,1430.2569647579683,-679979.4621592624,2046.8351137684697,1260370.9043075542,2128.8090222888163,6007319369.667708,740.4333084898492,950000,0,5838500965534191,12695423388845.64,1.5707963267949,0,6007783488.857108,6007781968.690831,6007784983.172675,6009537249.251217,6009533311.331584,6009541229.6842375
435,5,-0.8075,-0.007153,-2680453.195954323,1292.7232133156506,-678076.3549372444,1850.5145651867979,1251677.9139331258,2184.5818220609012,6007324626.610879,760.0447442581672,950000,0,5801051519974529,12923183407265.756,1.5707963267949,0,6007794676.585171,6007793150.717402,6007796218.120907,6009526970.065271,6009523381.215189,6009530547.292595
436,5,-0.8373,-0.007098,-2784383.1881780624,1506.633541421436,-659428.8959677744,2154.8995607584625,1246274.0163245148,2173.555544250291,6007312195.440173,756.4035405646125,950000,0,5640585877830464,13072038885123.674,1.5707963267949,0,6007736466.045108,6007735055.358931,6007737858.719982,6009656205.473737,6009652528.607642,6009659906.023892
437,5,-0.8344,-0.007104,-2756413.7108926773,1281.1174054412197,-657713.7150082901,1833.741051687118,1255674.8871260744,2191.1832324746624,6007316659.95953,762.2669450934388,950000,0,5652652748808813,12897374780687.223,1.5707963267949,0,6007756720.540412,6007755294.796707,6007758131.660485,6009628707.7832985,6009625459.0900545,6009631953.573327
438,5,-0.8549,-0.007048,-2846026.2601413727,1380.6289567049673,-644063.1520024345,1975.115789078823,1245117.6725660819,2235.336067612296,6007307038.699872,777.9558066993341,950000,0,5399747355606937,12101713642903.205,1.5707963267949,0,6007709262.146124,6007707916.85265,6007710619.796364,6009737946.381436,6009734803.884804,6009741083.823235
439,5,-0.8547,-0.00701,-2889796.4953041077,1291.1390740645686,-636874.5856309249,1847.0854071563504,1246170.0927029438,2099.308583554227,6007308049.760787,730.5839413136246,950000,0,5301623954892390,12856353515172.904,1.5707963267949,0,6007696688.583171,6007695457.091754,6007697927.582839,6009794048.327135,6009791177.153739,6009797025.817455
440,5,-0.8558,-0.006996,-2910262.251473427,1335.455601665046,-630547.8475114427,1911.673022212862,1262049.1092095084,2357.2152000207197,6007308642.377688,819.8755333861095,950000,0,5434597349415886,15396383705680.875,1.5707963267949,0,6007697992.579897,6007696588.884111,6007699367.390556,6009816855.971937,6009813875.452772,6009819863.275202
441,5,-0.8812,-0.006967,-2952623.362394333,1388.9989813556072,-610620.6670027493,1986.08158005892,1249421.0499876586,2106.8349676378343,6007309681.767157,733.1133557432058,950000,0,5202284382609375,12859704154808.092,1.5707963267949,0,6007681243.488134,6007680019.727016,6007682468.180253,6009891539.66401,6009888622.910444,6009894473.653901
442,5,-0.897,-0.006905,-3025101.3053035736,1202.9956400378674,-602609.7365782692,1721.344535327234,1257196.3118487904,2077.5100013394135,6007310455.398023,722.7076389691233,950000,0,5028741256428338,14943808318163.822,1.5707963267949,0,6007665651.244389,6007664499.368698,6007666783.176598,6009974094.923514,6009971596.797619,6009976595.613299
443,5,-0.9037,-0.006888,-3053494.19414711,1283.3289791191708,-593133.6948495861,1836.7176565810491,1262999.6077671535,2297.398762179098,6007312596.286207,799.0261817056851,950000,0,5084581735378740,14611203899684.025,1.5707963267949,0,6007662846.008567,6007661618.389367,6007664093.086688,6010013720.894609,6010011145.534885,6010016316.7258215
444,5,-0.9442,-0.006802,-3153562.9970960617,1240.1164756433193,-582355.1939639106,1773.8287665070375,1250627.3504587787,2068.580572867619,6007317019.894308,719.7431907785066,950000,0,4921158712395987,12893837537973.367,1.5707963267949,0,6007639598.581442,6007638512.306121,6007640659.390772,6010138779.431596,6010136401.76278,6010141182.083962
